12756641963287436136	1
17095827342135873027	24
6674189049805679841	1
10270643853037440173	256
3485053999985673860	1
8806838394213886309	1
11901857830569570490	1
614667828452496598	1
2081836084860031193	1
12800518661534757787	813250
6522835500192657906	66563
6978346820924633012	1
2153314074727102735	93
11774429397245159515	1
15100475928590132781	2527
17907502692790946827	2609
12946099120383412502	1
14296553770349348870	3
14159690061014337330	1
1647898183328278113	1
2507112306834611749	10
3003378530612087793	1
8627487509013639511	36
6343830827782873299	24
14637277281522909808	10
3793664251475558013	3
12889943388477374047	1
10911922367423907871	14165
18057980999386538527	6
5512984773847688291	1
3178270412392286613	211
3334974179995956743	1334
3580653877653374040	31
10216462113910678020	1
12905545623355748084	993
2324012004301750117	20
8044885817057595650	7048
12321698077969961594	5076
886335333114081701	18
2633426602421717681	1
13059676871574806579	8
3505499795390397459	1
4549954128764007785	7
7105413799121725479	1
6511533534239527839	879
5059611887100223239	1
15503925536206070320	5560
2335315776570788143	14038
6088383736480598639	1
4069822255705138423	287
6868347052224597620	3742
9943656191593472029	318
12254284581593150277	747526
4038121052697786888	1
6829082770317118446	1
10730753508531856678	3
10941367164562701446	5
1166752962142350083	1
7118254172598485257	599
995017347001858928	36
16990437581392232455	9355
11071293453766928162	17692
5604349797788729774	51572
7630576227578399518	208
15830012370947730053	77
2414140988588534821	387
709156324704443160	6789
6577903969624205950	550
11234914767322433205	1
11205876757035902507	383
14521287093362158941	17680
10117129614644069024	1122
13978516912002102958	2
9347777849467319819	12114
3386313805005524132	3468
6528021725619302432	892983
11321393355656511831	13
10141349033258068151	1379933
11214819797507003839	106
8861623198582860334	5
7782021287474352388	1330
1065926003810062445	1
4329490849744038606	100
17151943151580500658	198519
8231774882497987070	73
7233487767909896724	1
8450098999288207399	29
15000912864340511912	283
7791345125684103385	8499
16022618873740881944	217
1648763250143094851	1
13968087992530132651	2
11920925685625655303	310
2508578405440708271	2
14162430718887259603	1
8252981678786318633	2
4213380829623676400	250
14949008472033587345	1
12215339576432813173	15556
4606721622271015213	1
6040178017579626114	2
11045402563534490560	1
14088771979988320236	1
1225430807928801921	4028
5546066779873851254	15
3776141030159770464	8
3602286673458441330	20
12005661448782386037	1
12442360701274666678	3
6377478467972493127	1523
3913788883430562926	3
14573516622571138240	27
15912787629352150791	6
13481053179048712505	1
13371248467985410516	1
15804923109955729135	747526
7876749213087985159	18
144050859120209020	1
17447919388074317560	342381
11198000270776732502	2
8253732757879267093	1
16741120100473102924	3117
16746885930214049583	3
14485398911647988619	2378
5094249744020330123	1
3875766882602219829	929
17166188297447625958	1
5109421530340217797	2
6568331886884842459	1
3976210724290873099	33
18141439525421287801	116
89398933318910858	1748457
15591177827578722249	5
7196583346032998346	0
15936277998406943624	1
10936069061081128662	5
14548369415738745582	13
7605964793039663329	2
10131656645880124264	1
15446514992864108348	6
7801480272434320198	1
10593716192804746788	1
7554724178659215147	2
7026537054452832691	477
11404939097476325321	1411
9917170045286690050	1
10558854522399018800	27239
15244393976512828620	49060
12214686105643258375	12
2129737895839106583	1
2380938386177614549	9871
8058170475168361852	1
16410622611617671970	1
6653453085262667477	3
15653732060359122718	3
14248339757589879844	1267
17068623697667654683	2
14603716270730441873	15
823468595015814296	1
8192546837889304009	3742
17618544787413348667	682707
3186297767268857239	1225
15575697761876371310	1
17827256368555979355	1053
17621388621542530336	1
14990166886575856237	4
16812047511581950217	29
17423536236427576772	2
13645802044748478293	969
4589402922038294670	1
4234369303842123903	1
13911450416321359122	728033
15235120037226493713	115
16272680951429090771	11
15341833823325935877	445
17885602413473695491	18
7004334618556845998	44
1638172719977446359	2
3327316551465186422	0
3004264406827630229	3
11829109245647341694	1441
967812221912583893	16
10422156880095840283	28749
274339100911335435	182
14506994947999905048	1014
13245034794057769353	156
5746496313707814046	4
483425572900762103	47
3404854602142605625	75965
11238724067569340827	5360
10808045398504400267	298
13218791995270398561	24
6176165432995175112	1
17898803128449317376	72
9408464598917393558	1
8800341630038076989	389
11710999883052418218	3
4909374239148623689	1642
5535864603828955890	44
9048963459096827539	694
13868073529854984912	349
13563550765295555542	158218
15439995421588044947	1908
17795209278500994700	0
15163083334583574672	94
6002699516993782960	454222
3036240688534438956	177
1359608749779638180	1
14814176676501577062	1
17622123217862935796	9
14003665727599824169	276
18138416007287979997	1
12525970256553688978	1
9283746054857903043	437
1687516698157358453	1
12816000836706064542	11735
7710163872959383236	4
4133984202106199295	1
2205175956519802205	2
7486445736854613466	40
1272786964820551184	18
13364937731649224376	2
15593450292186098585	278
11210177669910630570	1
14168808689091284209	1630
13159547337541507029	19
14351305787546909141	1417997
17654709634196562982	453
3198974143373772202	1
9142151025156440470	1736
8663859893665101861	1
14036312753564596279	25
10085833043295032086	17997
7072059799370426453	6
13054196232692969060	1
14207976658815895771	1
11855857515601038648	4496
18331986879388320466	12500
13563568899367228033	67445
159980607767364506	1
14712960765627327264	186058
11061389617626433248	3
12667292132897469732	441
2128815329029803088	1
7177293980130117425	1
7325509574098184831	714
14076491385640722487	561937
2295431677946008818	12
4573819392249107125	1334
13440489314215426862	37639
9705144821234808400	1
9750935996875989879	1
7728842121387822120	0
7612757358354063659	317364
737860487204175523	50
15830998012590547654	5
10584355781285669044	385
2445568594313616458	5
13059914437552714767	77
11852241834850468418	175
3788671992531921475	14
17422785978031792220	1
13353748284398275792	315406
6348935281042558956	2
6015741756361308394	2
2191789527720601553	4
7360934820271941660	4758
12415459965162055305	13
4916687954985323583	1
13079291318144046082	409
12546282564914110807	486
17569091101993991526	148487
2399110777044623786	1
2793365086160527372	182
7184878988212524655	1
2238054165046754255	1
6651587133246471944	268
16785466479609176700	3
18004337213212812858	1
4929474936002109830	168
5382897214978494999	1
10587366847265619248	53
17495632394439087324	1
12754136139499444015	30
3716513884974935575	63
9541892674689510929	2426
6606434184966748334	156
12572693850402553054	4496
17251930855376503469	3675451
9422635357337628599	2228
5520010092225902131	1
11348739327988411662	18
15357042011274040472	2
8920152933410002099	31021
7437314846739992517	1
6468728198282796467	183
6341303640798456173	919811
5967775931421849187	17680
3488063609272497135	3
11142991681087073202	1
3206404167102540093	192837
5379117770981312035	156
17861438793298316455	1
4372026007767349839	56
9509661478237551755	1
15010180169752094635	1
4340299850192112181	3
8072192722969704370	1173
8549404330047572466	153897
2592535208020579553	4
17501393675596324998	5
1349371523688052579	1
7704289510840762145	344
8202397903380093669	2
5264429392782461858	1
12785057617413428203	410
1305943266023508263	1
2340361570595627765	1
4419588063711731807	3
12774955088645784520	1
5158807624231131989	6
14263143617552474086	1
16654832819187637232	2
11233087527398253696	10
6992076455886790733	1
4571609290236740079	1
8963652003011091808	1
10223388266698713251	78
11696196742421654061	31893
6443346100731081695	4
8846726059861303680	3203
14173379131325090415	54
15397321897522988009	24245
910352000875786103	90
3905000986677783356	10
6184894459596911403	9
916618770841087675	1
16583130129244930298	963
1080858808214092737	14
14794816193849296719	1
16910344847194904446	1
16521682915748807735	1
2407058604122616506	200
13530217849038433686	6779
13734675214849045558	1
4794224184978992696	1513
8565589582405456986	1
3121170820473264009	614251
6986770694551381213	635
3136997814534451366	7153
16042439089809282576	3468
5589077628497511527	1
11770148849691970901	0
10774076795355755212	3
4721568485813621474	8
11777563293984917769	72255
12786257895885687634	149603
8543731441469049444	0
8570756369877853279	268
8518110780132122064	1
12760877418391712105	1
6106592458279043370	6
5278249874083759842	12114
16389756801299496703	1
17622110302439145902	2
1278194012541546726	1
1352033654720002747	4794
12327703869318442039	227167
11723291685990131427	1
4512152056517018755	148487
4361884261366944043	2
5664337266526186650	3208478
13093476937477503814	1
6249493511315773560	17
1464553995012086546	140904
8572356505327965106	23
8707629609696382051	5032
16557368501799548026	1
171527021754300164	10
2205041904709370367	3
12169880251588540456	1
3670597015755092956	3
10925003280852110137	10
14137089127906296619	17018
2778942358279906461	2
4660127483159988126	50
16669457175662523986	1
1597670321637350113	4
9389503781810208066	1
10172755737497489996	6
5628932731509049683	396
15104170000609553515	0
13626077808983667805	48215
18005133819777449892	716105
7304418158457181173	314
6671496076705434259	6
8333363865595572214	47
2413474844591798407	17
14695481325487935216	186173
15697860360493294462	1
12494941670444491080	1
3168891483519881833	9
8906980266147322522	7
9227016443443116152	7271
10528011071228934798	3
16537110217462853553	1
3072433748048614720	55
2248850941871191596	2
548536386155020461	1
1940777563454499612	3
5666390530851149123	13
4215727016097772701	38697
7835020182569749921	1823
888357409715827225	1
17873841122471666175	326
7505003273399251490	143
11912504764747150837	22
18391632791348257591	3
16381605938610256937	2
3217094326132087912	376
16672254348121049078	281
4722872051422051278	363
10408839763250222881	1
5056572115090004459	43
14165848267320351048	7
15443636605045685440	23622
17183178163099640562	153
5591855741162146942	1
17884322285210979991	3
14156458535084367438	73
1686979230241737739	1
9662414157439966512	8436
16583894944615871288	3
5022129350389282860	1133
10425654995062996996	10
15726775363557943552	6
5633592343140449345	4876
12130253044990733421	24
11064115429863435960	1523
1119776840787361210	36
15255589701044710019	1
1803853191320607362	95
12760289815419375293	287
16525555404087130840	23
5912001621177209798	17
9840547071648104951	1
4430334443577790994	344
6477060413234615531	14
13037652209478822657	82
864934169301350709	394
2465285152365080040	1
2365219346296655553	1
15811540643739501946	1
6955416822110218577	1
17878037974215492735	1
5833195501368829991	4
2461576856991376719	2
13552185402130784711	1
17693333192465236177	1
15840979869608309487	2
14058552202328542131	226
1149117275876704715	1
16157652514824713050	8
4316549108570728176	116
9471088624762540196	4
2919067570470625792	1
8351543321915444998	1092
318601594836440408	1
7966584148264915910	341804
3330901527954146274	4
10653437580413375192	27133
996672273377619147	5837
7751128252412589196	1
1458847605930458495	2
14410394843331832777	1
8261568169347806034	2
5481316856436008108	77
13115050644245405745	71
9600169012919935313	6
4200234296334102313	1
18104136467901156167	1
10572246872296111197	1
15361369278549973286	1
5258118566837750487	1
17133770826321652032	14
13087235491367558089	1
3177122386345468919	59289
13629695938008265676	8883
8275777018622173266	158218
13699787422629446336	6926
2380221453350562004	5382
6181592372145851876	25
9971531624795765254	71077
1288547758556971011	414
3361478638773939512	16
14830368296481590866	13
16649836535468986963	396
15979825877192257125	695
10277758273317961896	149735
5057144323488021117	677
5309979303558351589	1
8037835654547487480	457
8286772486428442485	1
1852880496865596663	5196
10021954338004759862	2235
17744389029582423519	3862
7016608400333995504	1
14425401606170830467	318
15762598101714733317	303271
548063795551478796	24161
2006514156312212217	4
6512847791652770957	779
6230758408084237884	14
7524242206633723414	28584
6414126018798189464	117
14291324901021119262	7874
5355853732171301257	1
15455915942754531804	90
7079160293742139105	1
4280962183789797393	2
16405385885728381807	4435
16741482235089859125	9088
2796965252972267085	4754
18041692911180130128	12
11721034972566419392	1
14524859989976353836	1
12308113000663594544	120
8979014810187286740	1
17519031735523541129	2
13339283456291978761	222
14173568224989920506	99095
3021205384384074128	10
16857407722009262878	12786
1175349800471390297	1
7205157904062318349	8
14769911272164392341	17692
1971332463008636127	1
16474904266025209739	318037
3357144971319716237	9436
17817612581277859116	2
6808472181353303683	1
2210796643673392103	1
5078578105934480684	1
2684494902982069809	2
10289221059951077046	8
13266388530376521738	1
12928252367070564156	1
18024001801057085546	14
9050489345108900050	2
6690720435109535966	71
14488508949183691414	1
13838691571458736552	175
14960296400805038055	291
7472003506558024326	168
18117453277173101071	1
9532857625628712298	806
14122705235984102262	376
14276779837430779125	2609
16424196948557356955	9
1952759645354805523	2274
748901625077065466	1334
18408972776674211326	12
3804052114709816735	1
5213162812789361428	1
5358378017274585674	4529
17437385029510376285	1470
4793520235804557653	1432
2672102948103144762	3
16778371929890730329	9532
5707581800571540254	47
12623413336145582780	4
11736703540316767891	1
1489819567009941768	1
14700196380919371800	36
18423022160791158095	1
6109608227133682486	4377
13397332099963645808	1037911
12614706725923614243	584444
6450110439930563650	1
6553192838963900390	74
5922804205475684888	186
16790686513188401990	1
847821352563299237	2
256742488786070082	61664
8970102035273102351	3725
15604133739846152757	1
7505949904542884116	450871
7913797038813148868	4
11738189388428747819	1
5878656077121171189	1
150154891123793075	2
6234604060815616324	14038
9294643214539185277	2441
5645123810734109889	1
7149480039189780334	176
10617914270069119627	3
12654889520388938098	2
5068108799709537354	53719
15228922674025746155	3
5474938578945233130	17
16485291441927320513	76
1532553046896893639	694
6141146083262999044	594
4895773326311288785	993
9414250349257288300	1
4281722553484658576	1
17724365986082149141	1
9842186304769136419	0
16936779024382535246	2
8438560647548405294	1
12883768633684076207	1
11417600019612982976	2
9044182186368951183	4
12765887758370667326	2
1010669801415582821	1
16490291780967998533	706674
4094249390657268801	156
2046595622122604301	16
9699931141088680946	3
18189234224463401494	43252
4803992403576523411	1264
6529563455212305918	2
3668671958850388604	2742
17977397477755874015	13
4178653308815530897	0
15070813882340580742	5
16600033447824400709	6
15833171266069407900	5
2540102342521693804	349
14959840092131328538	1
17918085317927956724	25
12556063583285447747	4
8258941202351721807	3
17871875454776938300	10
2077904766121633652	24662
7712663889996927757	3
17318464424425843408	28657
17523291383408676190	1
17132404491245815752	1
13974783832325029774	50
8686156988696014798	1
4731159388823942840	24383
5367914801337501794	272720
11684787769927951527	2
918912446587710868	1
8042630389701458195	3546
16911404977938928451	2441
18359823248645742595	17018
7788620601331269905	1678964
13236187749066753436	3
16254316997989800680	3
10343844337404627176	673
15438523976859994627	8
5994590222894849033	1
9476292299762918003	1
15856113989527175331	2378
2255854980766333145	1
12636574715076991520	2
4358734720791670718	182
4020153163095674614	3
12431675465760158331	20
12483072532078124088	87701
1386097695591334515	15411
2010075952652260948	2
10884671101852321534	4557
5613163651081918896	2669
16577634062280292516	80824
16233720564813253192	5196
7188291554364680398	61605
5027054003484043864	2
13627463597881276955	11
658510210828243968	1
14070036673729965326	1
12155573646507597023	11735
17049098676805722898	41
16198850840360366780	223
2967429559650104361	1
